"EntityId","Labels","Domain","SourceFile"
"sensor.trafikverket_grondal_air_temp","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\extra\tests\test_generate_ui_dashboards.py"
"sensor.trafikverket_grondal_road_temp","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\extra\tests\test_generate_ui_dashboards.py"
"sensor.tv_samsung","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.tvattstuga_fukt_lastupdated","Area: TvÃ¤ttstuga; Media/TTS; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"sensor.tvattstuga_humidity","Area: TvÃ¤ttstuga; Luftfuktighet; Media/TTS; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.tvattstuga_humidity.last_updated","Area: TvÃ¤ttstuga; Luftfuktighet; Media/TTS; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml"
"sensor.tvattstuga_temp_lastupdated","Area: TvÃ¤ttstuga; Media/TTS; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"sensor.tvattstuga_temperature","Area: TvÃ¤ttstuga; Media/TTS; Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.tvattstuga_temperature.last_updated","Area: TvÃ¤ttstuga; Media/TTS; Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml"
"sensor.ute","Area: FÃ¶rrÃ¥d; Area: Friggebod; Area: Garage; Area: Uterum; LED; Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\extra\tests\test_generate_ui_dashboards.py | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\alerts\temperature.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\forrad.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\friggebod.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\garage.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\husvagn.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\ute.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\uterum.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\integrations\rest_command.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_system.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_tuning.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\sensor\sensor.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-simple.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"sensor.ute_friggebod_fukt_lastupdated","Area: Friggebod; Area: Ute; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"sensor.ute_friggebod_humidity","Area: FÃ¶rrÃ¥d; Area: Friggebod; Area: Garage; Area: Ute; Area: Uterum; Luftfuktighet; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\forrad.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\friggebod.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\garage.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\husvagn.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\ute.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\uterum.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"sensor.ute_friggebod_humidity.last_updated","Area: Friggebod; Area: Ute; Luftfuktighet; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml"
"sensor.ute_friggebod_temp_lastupdated","Area: Friggebod; Area: Ute; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"sensor.ute_friggebod_temperature","Area: Friggebod; Area: Ute; Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.ute_friggebod_temperature.last_updated","Area: Friggebod; Area: Ute; Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml"
"sensor.ute_mogelrisk","Area: Ute; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml"
"sensor.uteluft","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"sensor.uterum","Area: Uterum; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml"
"sensor.uterum_luftfuktighet","Area: Uterum; Luftfuktighet; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\uterum.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.uterum_lufttryck","Area: Uterum; Sensor; Tryck","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.uterum_mogelrisk","Area: Uterum; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\uterum.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml"
"sensor.uterum_temperatur","Area: Uterum; LED; Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\alerts\temperature.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\uterum.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\outdoor_room.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\outdoor_room.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-simple.yaml"
"sensor.uterum_timmerflotte_temp_hmd_1_luftfuktighet","Area: Ute; Area: Uterum; Luftfuktighet; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\sensors\template_sensors\template_timmerflotte_temp_hmd_1_uterum.yaml"
"sensor.uterum_timmerflotte_temp_hmd_1_temperatur","Area: Ute; Area: Uterum; Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\sensors\template_sensors\template_timmerflotte_temp_hmd_1_uterum.yaml"
"sensor.uterum_timmerflotte_temp_hmd_1_tryck","Area: Ute; Area: Uterum; Sensor; Tryck","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\sensors\template_sensors\template_timmerflotte_temp_hmd_1_uterum.yaml"
"sensor.utomhus_absolut_fukt","Area: FÃ¶rrÃ¥d; Area: Friggebod; Area: Ute; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\forrad.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\friggebod.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml"
"sensor.vardagsrum_ljusniva","Area: Vardagsrum; Ljusstyrka; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\sensors\ljusstyrka_thresholds.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.vardagsrum_luftfuktighet","Area: Vardagsrum; Luftfuktighet; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_system.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.vardagsrum_luftfuktighet.last_updated","Area: Vardagsrum; Luftfuktighet; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_system.yaml"
"sensor.vardagsrum_temp_lastupdated","Area: Vardagsrum; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"sensor.vardagsrum_temperatur","Area: Vardagsrum; Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\sensor\sensor.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.vardagsrum_temperatur.last_updated","Area: Vardagsrum; Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml"
"sensor.varmepump_temp_lastupdated","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"sensor.varmepump_temperature","Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\alerts\temperature.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\sensor\sensor.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.varmepump_temperature.last_updated","Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\system\sensor_reading_missing.yaml"
"sensor.ventilation_efficiency","LED; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml"
"sensor.ventilation_forcerad_antal_24h","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_tuning.yaml"
"sensor.ventilation_forcerad_tid_24h","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_tuning.yaml"
"sensor.ventilation_fukt_fonster_max_24h","FÃ¶nsterljus; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_tuning.yaml"
"sensor.ventilation_recommended_max_runtime_minutes","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_tuning.yaml"
"sensor.ventilation_recommended_rh_force_off","Luftfuktighet; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_tuning.yaml"
"sensor.ventilation_recommended_rh_force_on","Luftfuktighet; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_tuning.yaml"
"sensor.ventilation_recommended_stable_minutes","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_tuning.yaml"
"sensor.ventilation_rh_forcerad","Luftfuktighet; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\ventilation\ventilation_tuning.yaml"
"sensor.ventilation_runtime","LED; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml"
"sensor.ventilation_status","LED; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml"
"sensor.visible","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\recorder.yaml"
"sensor.volvo_v60_batteri","Batteri; Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_battery_capacity","Batteri; Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_bilanslutning","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_charging_connection_status","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_charging_power","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_charging_power_status","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_charging_status","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_charging_type","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_distance_to_empty_battery","Batteri; Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_distance_to_empty_tank","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_distance_to_service","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_estimated_charging_time","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_fuel_amount","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_matarstallning","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_riktning","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_service","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_target_battery_charge_level","Batteri; Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_time_to_engine_service","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_time_to_service","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_trip_automatic_distance","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_trip_manual_average_fuel_consumption","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_trip_manual_average_speed","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.volvo_v60_trip_manual_distance","Sensor; Volvo","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.x","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\docs\automations.md"
"sensor.x_humidity","Luftfuktighet; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\docs\automations.md"
"sensor.x_temperature","Sensor; Temperatur","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\docs\automations.md"
"sensor.xiaomi_lumi_sen_ill_mgl01","Area: Louise rum; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\sensors\template_sensors\template_xiaomi_lumi_mgl01_louise_room_is_not_working.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.xiaomi_lumi_sen_ill_mgl01_batteri","Batteri; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.xiaomi_lumi_sen_ill_mgl01_battery","Batteri; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.xiaomi_lumi_sen_ill_mgl01_battery_2","Batteri; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.xiaomi_lumi_sen_ill_mgl01_illuminance","Ljusstyrka; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\sensors\template_sensors\template_xiaomi_lumi_mgl01_livingroom.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.xiaomi_lumi_sen_ill_mgl01_illuminance_2","Area: Hall; Ljusstyrka; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\sensors\template_sensors\template_xiaomi_lumi_mgl01_hall.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"sensor.yamaha","Harmony; Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\customize.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\media\harmony_hub.yaml"
"sensor.yamaha_rx_a1030","Sensor","sensor","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
